Day 21 -----
Part 1: 56490240862410
38967687961993 	 17522552903925
38967687961993 	 17522552903925
38967687961986 	 17522552903925
38967687961978 	 17522552903925
38967687961966 	 17522552903925
38967687961966 	 17522552903925
38967687961959 	 17522552903925
38967687961951 	 17522552903925
38967687961946 	 17522552903925
38967687961939 	 17522552903925
38967687961933 	 17522552903925
38967687961925 	 17522552903925
38967687961919 	 17522552903925
38967687961913 	 17522552903925
38967687961906 	 17522552903925
38967687961898 	 17522552903925
38967687961893 	 17522552903925
38967687961886 	 17522552903925
38967687961879 	 17522552903925
38967687961871 	 17522552903925
38967687961871 	 17522552903925
38967687961866 	 17522552903925
38967687961859 	 17522552903925
38967687961845 	 17522552903925
38967687961839 	 17522552903925
38967687961839 	 17522552903925
38967687961833 	 17522552903925
38967687961826 	 17522552903925
38967687961818 	 17522552903925
38967687961813 	 17522552903925
38967687961806 	 17522552903925
38967687961799 	 17522552903925
38967687961791 	 17522552903925
38967687961786 	 17522552903925
38967687961779 	 17522552903925
38967687961773 	 17522552903925
38967687961765 	 17522552903925
38967687961759 	 17522552903925
38967687961753 	 17522552903925
38967687961753 	 17522552903925
38967687961746 	 17522552903925
38967687961738 	 17522552903925
38967687961726 	 17522552903925
38967687961726 	 17522552903925
38967687961719 	 17522552903925
38967687961711 	 17522552903925
38967687961706 	 17522552903925
38967687961699 	 17522552903925
38967687961693 	 17522552903925
38967687961685 	 17522552903925
38967687961679 	 17522552903925
38967687961673 	 17522552903925
38967687961666 	 17522552903925
38967687961658 	 17522552903925
38967687961653 	 17522552903925
38967687961646 	 17522552903925
38967687961639 	 17522552903925
38967687961631 	 17522552903925
38967687961631 	 17522552903925
38967687961626 	 17522552903925
38967687961619 	 17522552903925
38967687961613 	 17522552903925
38967687961605 	 17522552903925
38967687961599 	 17522552903925
38967687961593 	 17522552903925
38967687961586 	 17522552903925
38967687961578 	 17522552903925
38967687961573 	 17522552903925
38967687961566 	 17522552903925
38967687961559 	 17522552903925
38967687961551 	 17522552903925
38967687961546 	 17522552903925
38967687961546 	 17522552903925
38967687961539 	 17522552903925
38967687961525 	 17522552903925
38967687961519 	 17522552903925
38967687961513 	 17522552903925
38967687961513 	 17522552903925
38967687961506 	 17522552903925
38967687961498 	 17522552903925
38967687961493 	 17522552903925
38967687961486 	 17522552903925
38967687961479 	 17522552903925
38967687961471 	 17522552903925
38967687961466 	 17522552903925
38967687961459 	 17522552903925
38967687961453 	 17522552903925
38967687961445 	 17522552903925
38967687961439 	 17522552903925
38967687961433 	 17522552903925
38967687961426 	 17522552903925
38967687961418 	 17522552903925
38967687961418 	 17522552903925
38967687961413 	 17522552903925
38967687961399 	 17522552903925
38967687961391 	 17522552903925
38967687961391 	 17522552903925
38967687961386 	 17522552903925
38967687961379 	 17522552903925
38967687961373 	 17522552903925
38967687961365 	 17522552903925
38967687961359 	 17522552903925
38967687961353 	 17522552903925
38967687961346 	 17522552903925
38967687961338 	 17522552903925
38967687961333 	 17522552903925
38967687961326 	 17522552903925
38967687961319 	 17522552903925
38967687961311 	 17522552903925
38967687961306 	 17522552903925
38967687961306 	 17522552903925
38967687961299 	 17522552903925
38967687961293 	 17522552903925
38967687961279 	 17522552903925
38967687961279 	 17522552903925
38967687961273 	 17522552903925
38967687961266 	 17522552903925
38967687961258 	 17522552903925
38967687961253 	 17522552903925
38967687961246 	 17522552903925
38967687961239 	 17522552903925
38967687961231 	 17522552903925
38967687961226 	 17522552903925
38967687961219 	 17522552903925
38967687961213 	 17522552903925
38967687961205 	 17522552903925
38967687961199 	 17522552903925
38967687961193 	 17522552903925
38967687961193 	 17522552903925
38967687961186 	 17522552903925
38967687961178 	 17522552903925
38967687961173 	 17522552903925
38967687961166 	 17522552903925
38967687961159 	 17522552903925
38967687961151 	 17522552903925
38967687961146 	 17522552903925
38967687961139 	 17522552903925
38967687961133 	 17522552903925
38967687961125 	 17522552903925
38967687961119 	 17522552903925
38967687961113 	 17522552903925
38967687961106 	 17522552903925
38967687961098 	 17522552903925
38967687961093 	 17522552903925
38967687961093 	 17522552903925
38967687961079 	 17522552903925
38967687961071 	 17522552903925
38967687961071 	 17522552903925
38967687961066 	 17522552903925
38967687961053 	 17522552903925
38967687961053 	 17522552903925
38967687961045 	 17522552903925
38967687961039 	 17522552903925
38967687961033 	 17522552903925
38967687961026 	 17522552903925
38967687961018 	 17522552903925
38967687961013 	 17522552903925
38967687961006 	 17522552903925
38967687960999 	 17522552903925
38967687960991 	 17522552903925
38967687960986 	 17522552903925
38967687960979 	 17522552903925
38967687960973 	 17522552903925
38967687960973 	 17522552903925
38967687960965 	 17522552903925
38967687960953 	 17522552903925
38967687960946 	 17522552903925
38967687960946 	 17522552903925
38967687960938 	 17522552903925
38967687960933 	 17522552903925
38967687960926 	 17522552903925
38967687960919 	 17522552903925
38967687960911 	 17522552903925
38967687960906 	 17522552903925
38967687960899 	 17522552903925
38967687960893 	 17522552903925
38967687960885 	 17522552903925
38967687960885 	 17522552903925
38967687960873 	 17522552903925
38967687960866 	 17522552903925
38967687960866 	 17522552903925
38967687960858 	 17522552903925
38967687960853 	 17522552903925
38967687960846 	 17522552903925
38967687960839 	 17522552903925
38967687960831 	 17522552903925
38967687960826 	 17522552903925
38967687960819 	 17522552903925
38967687960813 	 17522552903925
38967687960805 	 17522552903925
38967687960799 	 17522552903925
38967687960793 	 17522552903925
38967687960786 	 17522552903925
38967687960778 	 17522552903925
38967687960778 	 17522552903925
38967687960773 	 17522552903925
38967687960766 	 17522552903925
38967687960751 	 17522552903925
38967687960751 	 17522552903925
38967687960746 	 17522552903925
38967687960739 	 17522552903925
38967687960733 	 17522552903925
38967687960725 	 17522552903925
38967687960719 	 17522552903925
38967687960713 	 17522552903925
38967687960706 	 17522552903925
38967687960698 	 17522552903925
38967687960693 	 17522552903925
38967687960686 	 17522552903925
38967687960679 	 17522552903925
38967687960671 	 17522552903925
38967687960666 	 17522552903925
38967687960659 	 17522552903925
38967687960659 	 17522552903925
38967687960653 	 17522552903925
38967687960645 	 17522552903925
38967687960639 	 17522552903925
38967687960633 	 17522552903925
38967687960626 	 17522552903925
38967687960618 	 17522552903925
38967687960613 	 17522552903925
38967687960606 	 17522552903925
38967687960599 	 17522552903925
38967687960591 	 17522552903925
38967687960586 	 17522552903925
38967687960579 	 17522552903925
38967687960573 	 17522552903925
38967687960565 	 17522552903925
38967687960565 	 17522552903925
38967687960553 	 17522552903925
38967687960546 	 17522552903925
38967687960538 	 17522552903925
38967687960538 	 17522552903925
38967687960526 	 17522552903925
38967687960526 	 17522552903925
38967687960519 	 17522552903925
38967687960511 	 17522552903925
38967687960506 	 17522552903925
38967687960499 	 17522552903925
38967687960493 	 17522552903925
38967687960485 	 17522552903925
38967687960485 	 17522552903925
38967687960479 	 17522552903925
38967687960473 	 17522552903925
38967687960466 	 17522552903925
38967687960458 	 17522552903925
38967687960453 	 17522552903925
38967687960446 	 17522552903925
38967687960439 	 17522552903925
38967687960431 	 17522552903925
38967687960426 	 17522552903925
38967687960419 	 17522552903925
38967687960413 	 17522552903925
38967687960405 	 17522552903925
38967687960405 	 17522552903925
38967687960393 	 17522552903925
38967687960386 	 17522552903925
38967687960378 	 17522552903925
38967687960378 	 17522552903925
38967687960366 	 17522552903925
38967687960366 	 17522552903925
38967687960359 	 17522552903925
38967687960351 	 17522552903925
38967687960346 	 17522552903925
38967687960339 	 17522552903925
38967687960333 	 17522552903925
38967687960325 	 17522552903925
38967687960319 	 17522552903925
38967687960313 	 17522552903925
38967687960306 	 17522552903925
38967687960298 	 17522552903925
38967687960293 	 17522552903925
38967687960286 	 17522552903925
38967687960286 	 17522552903925
38967687960271 	 17522552903925
38967687960266 	 17522552903925
38967687960266 	 17522552903925
38967687960259 	 17522552903925
38967687960253 	 17522552903925
38967687960239 	 17522552903925
38967687960239 	 17522552903925
38967687960233 	 17522552903925
38967687960226 	 17522552903925
38967687960218 	 17522552903925
38967687960213 	 17522552903925
38967687960206 	 17522552903925
38967687960199 	 17522552903925
38967687960191 	 17522552903925
38967687960186 	 17522552903925
38967687960179 	 17522552903925
38967687960173 	 17522552903925
38967687960165 	 17522552903925
38967687960159 	 17522552903925
38967687960153 	 17522552903925
38967687960146 	 17522552903925
38967687960146 	 17522552903925
38967687960138 	 17522552903925
38967687960133 	 17522552903925
38967687960119 	 17522552903925
38967687960119 	 17522552903925
38967687960111 	 17522552903925
38967687960106 	 17522552903925
38967687960099 	 17522552903925
38967687960093 	 17522552903925
38967687960085 	 17522552903925
38967687960079 	 17522552903925
38967687960073 	 17522552903925
38967687960066 	 17522552903925
38967687960066 	 17522552903925
38967687960053 	 17522552903925
38967687960046 	 17522552903925
38967687960039 	 17522552903925
38967687960031 	 17522552903925
38967687960026 	 17522552903925
38967687960026 	 17522552903925
38967687960019 	 17522552903925
38967687960013 	 17522552903925
38967687959999 	 17522552903925
38967687959999 	 17522552903925
38967687959993 	 17522552903925
38967687959986 	 17522552903925
38967687959978 	 17522552903925
38967687959973 	 17522552903925
38967687959966 	 17522552903925
38967687959959 	 17522552903925
38967687959951 	 17522552903925
38967687959946 	 17522552903925
38967687959946 	 17522552903925
38967687959933 	 17522552903925
38967687959925 	 17522552903925
38967687959919 	 17522552903925
38967687959913 	 17522552903925
38967687959913 	 17522552903925
38967687959906 	 17522552903925
38967687959898 	 17522552903925
38967687959893 	 17522552903925
38967687959886 	 17522552903925
38967687959879 	 17522552903925
38967687959871 	 17522552903925
38967687959866 	 17522552903925
38967687959859 	 17522552903925
38967687959853 	 17522552903925
38967687959845 	 17522552903925
38967687959839 	 17522552903925
38967687959833 	 17522552903925
38967687959826 	 17522552903925
38967687959818 	 17522552903925
38967687959813 	 17522552903925
38967687959813 	 17522552903925
38967687959799 	 17522552903925
38967687959791 	 17522552903925
38967687959791 	 17522552903925
38967687959786 	 17522552903925
38967687959779 	 17522552903925
38967687959773 	 17522552903925
38967687959765 	 17522552903925
38967687959759 	 17522552903925
38967687959753 	 17522552903925
38967687959746 	 17522552903925
38967687959738 	 17522552903925
38967687959733 	 17522552903925
38967687959726 	 17522552903925
38967687959719 	 17522552903925
38967687959711 	 17522552903925
38967687959706 	 17522552903925
38967687959699 	 17522552903925
38967687959699 	 17522552903925
38967687959693 	 17522552903925
38967687959685 	 17522552903925
38967687959673 	 17522552903925
38967687959666 	 17522552903925
38967687959666 	 17522552903925
38967687959658 	 17522552903925
38967687959653 	 17522552903925
38967687959646 	 17522552903925
38967687959639 	 17522552903925
38967687959631 	 17522552903925
38967687959626 	 17522552903925
38967687959619 	 17522552903925
38967687959613 	 17522552903925
38967687959605 	 17522552903925
38967687959599 	 17522552903925
38967687959593 	 17522552903925
38967687959586 	 17522552903925
38967687959578 	 17522552903925
38967687959578 	 17522552903925
38967687959573 	 17522552903925
38967687959566 	 17522552903925
38967687959551 	 17522552903925
38967687959546 	 17522552903925
38967687959546 	 17522552903925
38967687959539 	 17522552903925
38967687959533 	 17522552903925
38967687959525 	 17522552903925
38967687959519 	 17522552903925
38967687959513 	 17522552903925
38967687959506 	 17522552903925
38967687959498 	 17522552903925
38967687959493 	 17522552903925
38967687959486 	 17522552903925
38967687959479 	 17522552903925
38967687959471 	 17522552903925
38967687959466 	 17522552903925
38967687959459 	 17522552903925
38967687959459 	 17522552903925
38967687959453 	 17522552903925
38967687959445 	 17522552903925
38967687959433 	 17522552903925
38967687959433 	 17522552903925
38967687959426 	 17522552903925
38967687959418 	 17522552903925
38967687959413 	 17522552903925
38967687959406 	 17522552903925
38967687959399 	 17522552903925
38967687959391 	 17522552903925
38967687959386 	 17522552903925
38967687959379 	 17522552903925
38967687959373 	 17522552903925
38967687959365 	 17522552903925
38967687959359 	 17522552903925
38967687959353 	 17522552903925
38967687959346 	 17522552903925
38967687959346 	 17522552903925
38967687959338 	 17522552903925
38967687959326 	 17522552903925
38967687959326 	 17522552903925
38967687959319 	 17522552903925
38967687959311 	 17522552903925
38967687959306 	 17522552903925
38967687959299 	 17522552903925
38967687959293 	 17522552903925
38967687959285 	 17522552903925
38967687959279 	 17522552903925
38967687959273 	 17522552903925
38967687959266 	 17522552903925
38967687959258 	 17522552903925
38967687959253 	 17522552903925
38967687959246 	 17522552903925
38967687959246 	 17522552903925
38967687959231 	 17522552903925
38967687959226 	 17522552903925
38967687959226 	 17522552903925
38967687959219 	 17522552903925
38967687959205 	 17522552903925
38967687959205 	 17522552903925
38967687959199 	 17522552903925
38967687959193 	 17522552903925
38967687959186 	 17522552903925
38967687959178 	 17522552903925
38967687959173 	 17522552903925
38967687959166 	 17522552903925
38967687959159 	 17522552903925
38967687959151 	 17522552903925
38967687959146 	 17522552903925
38967687959139 	 17522552903925
38967687959133 	 17522552903925
38967687959125 	 17522552903925
38967687959125 	 17522552903925
38967687959119 	 17522552903925
38967687959106 	 17522552903925
38967687959106 	 17522552903925
38967687959098 	 17522552903925
38967687959093 	 17522552903925
38967687959086 	 17522552903925
38967687959079 	 17522552903925
38967687959071 	 17522552903925
38967687959066 	 17522552903925
38967687959059 	 17522552903925
38967687959053 	 17522552903925
38967687959045 	 17522552903925
38967687959039 	 17522552903925
38967687959033 	 17522552903925
38967687959026 	 17522552903925
38967687959018 	 17522552903925
38967687959013 	 17522552903925
38967687959006 	 17522552903925
38967687959006 	 17522552903925
38967687958999 	 17522552903925
38967687958986 	 17522552903925
38967687958979 	 17522552903925
38967687958979 	 17522552903925
38967687958973 	 17522552903925
38967687958965 	 17522552903925
38967687958959 	 17522552903925
38967687958953 	 17522552903925
38967687958946 	 17522552903925
38967687958938 	 17522552903925
38967687958933 	 17522552903925
38967687958926 	 17522552903925
38967687958919 	 17522552903925
38967687958911 	 17522552903925
38967687958906 	 17522552903925
38967687958899 	 17522552903925
38967687958893 	 17522552903925
38967687958893 	 17522552903925
38967687958885 	 17522552903925
38967687958879 	 17522552903925
38967687958866 	 17522552903925
38967687958866 	 17522552903925
38967687958858 	 17522552903925
38967687958853 	 17522552903925
38967687958846 	 17522552903925
38967687958839 	 17522552903925
38967687958831 	 17522552903925
